YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,LanguageEase,BestPlayers,NumOwned,NumWish,NumWeightVotes,MfgPlaytime,MfgAgeRec,NumAlternates,NumExpansions,NumImplementations,IsReimplementation,Kickstarted,Rank:strategygames,Rank:abstracts,Rank:familygames,Rank:thematic,Rank:cgs,Rank:wargames,Rank:partygames,Rank:childrensgames,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,log_NumOwned,log_NumWish,log_MfgPlaytime
1995,2.375,2,2,11.0,2.0,0,297,10,8,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,2823,21926,21926,0,0,1,0,0,0,0,0,Medium,5.697093486505405,2.3978952727983707,4.795790545596741
1979,3.1333,2,4,10.0,8.0,0,364,36,15,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,2822,21926,21926,0,0,1,0,0,0,0,0,Low,5.8998973535824915,3.6109179126442243,4.795790545596741
2015,2.7778,1,1,10.0,14.0,0,181,130,9,45,0,0,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.204006687076795,4.875197323201151,3.828641396489095
2018,2.2,2,4,10.0,138.0,0,898,180,5,90,14,0,1,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.80128303447162,5.198497031265826,4.51085950651685
1983,2.4,2,4,8.0,191.0,0,291,5,5,30,8,5,0,2,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.676753802268282,1.791759469228055,3.4339872044851463
2013,2.3333,2,6,14.0,339.0,0,210,30,3,270,13,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.351858133476067,3.4339872044851463,5.602118820879701
2008,1.1765,3,15,6.0,46.0,0,489,56,17,15,0,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.194405391104672,4.04305126783455,2.772588722239781
2014,1.5,2,6,10.0,138.0,0,207,25,2,45,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.337538079701318,3.258096538021482,3.828641396489095
2017,2.5,2,2,10.0,32.5,0,515,76,4,60,10,0,0,0,0,0,21926,21926,21926,21926,21926,713,21926,21926,0,0,1,0,0,0,0,0,High,6.246106765481563,4.343805421853684,4.110873864173311
1976,2.8571,2,2,11.333333333333334,439.0,0,745,50,28,300,12,1,0,0,0,0,2284,21926,21926,21926,21926,3300,21926,21926,0,1,1,0,0,0,0,0,Low,6.61472560020376,3.9318256327243257,5.707110264748875
2003,3.1,3,6,12.0,536.0,0,167,116,20,90,9,0,0,1,0,0,1710,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,5.123963979403259,4.762173934797756,4.51085950651685
2016,2.2,1,1,15.0,93.0,0,215,36,5,120,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.375278407684165,3.6109179126442243,4.795790545596741
2013,1.2781,3,8,8.303030303030303,2.2777777777777777,6,33121,2830,676,15,8,12,2,2,1,0,21926,21926,21926,21926,21926,21926,46,21926,0,0,0,0,0,0,1,0,Medium,10.407952993149436,7.9483852851118995,2.772588722239781
2003,2.7073,2,4,10.0,61.0,0,776,77,41,90,12,1,2,1,0,0,1791,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,6.655440350367647,4.356708826689592,4.51085950651685
1974,2.3333,2,4,14.0,61.0,0,73,11,3,120,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.30406509320417,2.4849066497880004,4.795790545596741
2010,1.1026,3,10,7.5,9.857142857142858,0,3990,201,78,20,8,4,0,1,1,0,21926,21926,416,21926,21926,21926,80,21926,0,0,0,1,0,0,1,0,Medium,8.291797105048733,5.308267697401205,3.044522437723423
2013,2.2857,4,7,12.8,523.0,0,228,22,14,60,15,0,0,0,0,0,2100,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,5.43372200355424,3.1354942159291497,4.110873864173311
1990,1.5714,3,5,11.0,1.0,0,357,20,14,45,12,4,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.8805329864007,3.044522437723423,3.828641396489095
2013,1.8824,2,7,10.0,643.0,0,716,285,17,60,15,1,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.57507584059962,5.655991810819852,4.110873864173311
2008,1.0,1,100,5.0,1.0,0,168,4,5,0,8,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.1298987149230735,1.6094379124341003,0.0
1800,1.0,3,0,10.0,173.0,0,943,7,10,0,3,587,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.8501261661455,2.0794415416798357,0.0
1997,1.8,1,4,10.0,138.0,0,167,22,5,45,10,0,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.123963979403259,3.1354942159291497,3.828641396489095
2014,1.8,2,5,8.0,166.5,0,590,60,20,30,13,2,1,1,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.3818160174060985,4.110873864173311,3.4339872044851463
2009,1.7273,8,18,9.333333333333334,546.0,0,1720,138,33,30,8,4,2,0,0,0,21926,21926,21926,21926,21926,21926,140,21926,0,0,0,0,0,0,1,0,Medium,7.450660796211539,4.9344739331306915,3.4339872044851463
1985,3.65,2,2,16.0,57.0,0,289,63,20,700,15,2,0,0,0,0,21926,21926,21926,21926,21926,997,21926,21926,0,0,1,0,0,0,0,0,High,5.66988092298052,4.1588830833596715,6.55250788703459
2017,1.6667,3,6,14.0,138.0,0,695,46,6,45,7,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.54534966033442,3.8501476017100584,3.828641396489095
2020,2.0,1,7,14.0,138.0,0,19,151,1,120,18,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,2.995732273553991,5.0238805208462765,4.795790545596741
2013,2.5566,2,4,11.272727272727272,106.0,3,2924,328,106,60,13,0,0,0,0,0,1034,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,7.981049759665957,5.796057750765372,4.110873864173311
1968,1.6667,2,6,8.0,138.0,0,57,2,3,60,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.060443010546419,1.0986122886681098,4.110873864173311
2009,1.0,3,6,10.0,81.0,0,73,6,1,0,13,0,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.30406509320417,1.9459101490553132,0.0
2021,0.0,2,4,10.0,138.0,0,161,15,0,10,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.087596335232384,2.772588722239781,2.3978952727983707
2013,3.5,2,5,13.0,1.2727272727272727,0,1405,447,92,120,13,0,0,0,0,0,1069,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,7.2485040723706105,6.104793232414985,4.795790545596741
2011,1.7381,2,2,9.882352941176473,636.0769230769231,0,1681,148,84,20,12,0,1,0,0,1,21926,21926,822,539,21926,21926,21926,21926,1,0,0,1,0,0,0,0,Medium,7.427738840532894,5.003946305945459,3.044522437723423
2015,2.1818,2,2,10.0,281.0,0,1167,124,11,20,8,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.0630481633881725,4.8283137373023015,3.044522437723423
2003,1.3,2,4,10.0,346.0,0,108,8,10,20,7,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.6913478822291435,2.1972245773362196,3.044522437723423
2018,1.5,2,4,10.0,351.0,0,328,52,8,40,8,0,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.796057750765372,3.970291913552122,3.713572066704308
2014,1.1667,1,16,10.0,138.0,0,186,6,6,15,5,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.231108616854587,1.9459101490553132,2.772588722239781
2019,2.0,2,2,10.0,452.5,0,140,24,3,60,14,0,3,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.948759890378168,3.2188758248682006,4.110873864173311
1991,2.3413,4,4,11.527272727272727,1.0,4,21236,1864,926,60,10,5,2,0,0,0,133,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,9.963500222442299,7.5310163320779155,4.110873864173311
2021,3.9969,1,6,13.333333333333334,3.555555555555556,4,7056,4412,318,120,10,2,0,0,0,1,275,21926,21926,100,21926,21926,21926,21926,1,1,0,0,0,0,0,0,High,8.86177531100083,8.392310009269547,4.795790545596741
2008,1.186,2,6,13.5,30.0,0,2411,27,43,40,12,10,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,7.788211557847076,3.332204510175204,3.713572066704308
2012,1.88,2,5,9.6,427.25,0,879,127,25,45,13,1,0,0,0,0,21926,21926,1331,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.779921907472252,4.852030263919617,3.828641396489095
2009,1.8305,2,4,7.666666666666667,581.0,0,1141,64,59,60,8,0,0,0,0,0,21926,21926,1267,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.040536390215956,4.174387269895637,4.110873864173311
2014,2.0,6,12,10.0,138.0,0,79,14,1,30,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.382026634673881,2.70805020110221,3.4339872044851463
2004,2.6193,3,4,10.0,51.0,4,2131,590,218,60,10,0,0,1,0,0,982,21926,21926,405,21926,21926,21926,21926,1,1,0,0,0,0,0,0,Medium,7.664815785285735,6.3818160174060985,4.110873864173311
2008,3.8462,1,4,15.0,18.08333333333333,0,2433,513,104,240,12,2,27,2,1,0,21926,21926,21926,21926,21926,51,21926,21926,0,0,1,0,0,0,0,0,High,7.797291273547472,6.2422232654551655,5.484796933490655
2017,1.8571,1,2,8.5,416.0,0,909,328,14,15,8,0,0,1,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.813444599510896,5.796057750765372,2.772588722239781
2005,1.0,2,4,10.0,470.0,0,64,7,3,15,9,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.174387269895637,2.0794415416798357,2.772588722239781
2013,1.5,2,6,8.0,434.0,0,126,9,2,30,10,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.844187086458591,2.302585092994046,3.4339872044851463
2020,1.6667,2,4,6.666666666666667,511.0,0,386,217,3,30,10,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.958424693029782,5.384495062789089,3.4339872044851463
1973,1.3333,2,6,10.0,6.0,0,69,7,3,90,8,2,0,0,0,0,21926,923,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,4.248495242049359,2.0794415416798357,4.51085950651685
1981,2.4615,2,2,10.0,138.0,0,510,50,13,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,3089,21926,21926,0,0,1,0,0,0,0,0,Low,6.236369590203704,3.9318256327243257,4.795790545596741
1986,2.8333,2,2,10.0,138.0,0,260,40,6,480,0,0,0,1,1,0,21926,21926,21926,21926,21926,2130,21926,21926,0,0,1,0,0,0,0,0,Medium,5.564520407322694,3.713572066704308,6.175867270105761
2017,2.44,2,5,11.6,176.0,0,1020,140,25,45,14,3,0,1,1,0,1578,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,6.928537818164665,4.948759890378168,3.828641396489095
2008,1.2,2,2,9.5,641.0,0,327,25,20,20,0,1,0,0,0,0,21926,21926,2027,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Low,5.793013608384144,3.258096538021482,3.044522437723423
2017,2.5,3,5,10.0,246.0,0,665,74,2,45,10,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.501289670540389,4.31748811353631,3.828641396489095
2019,3.875,2,4,12.947368421052632,2.75,3,5546,2143,200,120,12,2,1,0,0,0,241,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,8.621012520055235,7.670428522190693,4.795790545596741
2005,1.5,2,4,10.0,138.0,0,159,38,6,20,8,1,0,0,0,0,21926,755,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,5.075173815233827,3.6635616461296463,3.044522437723423
2012,1.0,1,4,8.0,391.0,0,66,6,5,20,8,1,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.204692619390966,1.9459101490553132,3.044522437723423
2018,1.4,3,5,9.0,396.6666666666667,0,223,44,5,30,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.4116460518550396,3.8066624897703196,3.4339872044851463
2016,2.4286,1,4,12.0,231.0,0,426,91,7,60,12,0,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.056784013228625,4.5217885770490405,4.110873864173311
2021,2.0,1,4,10.0,138.0,0,157,40,1,0,14,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.062595033026967,3.713572066704308,0.0
2003,1.68,2,4,12.0,3.0,0,366,50,25,30,8,0,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.905361848054571,3.9318256327243257,3.4339872044851463
2009,2.1552,1,6,11.161764705882351,24.4296875,3,17235,3920,612,120,12,2,0,1,1,1,21926,21926,21926,136,21926,21926,21926,21926,1,0,0,0,0,0,0,0,High,9.75475549873573,8.27410200229233,4.795790545596741
2015,2.5,2,4,11.0,191.0,0,441,60,6,90,14,0,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.091309882077698,4.110873864173311,4.51085950651685
1978,2.2,1,4,8.0,6.0,0,58,13,5,30,8,3,0,0,0,0,21926,626,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,4.07753744390572,2.6390573296152584,3.4339872044851463
1995,1.75,2,8,10.0,29.0,0,115,10,4,30,10,1,0,0,0,0,21926,21926,21926,21926,283,21926,21926,21926,0,0,0,0,1,0,0,0,Low,4.7535901911063645,2.3978952727983707,3.4339872044851463
2014,1.8,3,7,10.0,602.0,0,393,32,5,30,8,0,1,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.976350909297934,3.4965075614664802,3.4339872044851463
2014,0.0,2,5,10.0,138.0,0,121,26,0,30,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.804021044733257,3.295836866004329,3.4339872044851463
2020,1.5,2,10,8.0,138.0,0,478,70,6,45,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.171700597410915,4.2626798770413155,3.828641396489095
2016,1.1,2,6,7.666666666666667,186.0,0,947,88,10,30,8,3,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.854354502255021,4.48863636973214,3.4339872044851463
2002,1.4862,2,4,7.666666666666667,166.0,0,2744,85,181,15,8,16,0,0,0,0,21926,287,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,7.917536353943631,4.454347296253507,2.772588722239781
2001,1.6667,2,5,10.0,138.0,0,222,34,12,60,16,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.407171771460119,3.5553480614894135,4.110873864173311
2010,1.1463,3,10,9.75,70.0,0,5204,668,82,30,10,1,3,0,0,0,21926,21926,21926,21926,21926,21926,117,21926,0,0,0,0,0,0,1,0,Medium,8.557374981049069,6.505784060128229,3.4339872044851463
1970,1.1111,1,4,3.25,376.0,0,216,11,9,15,4,5,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,549,0,0,0,0,0,0,0,1,Low,5.37989735354046,2.4849066497880004,2.772588722239781
1995,2.25,2,2,10.0,138.0,0,239,16,8,90,0,0,0,0,0,0,21926,21926,21926,21926,21926,2490,21926,21926,0,0,1,0,0,0,0,0,Medium,5.480638923341991,2.833213344056216,4.51085950651685
2009,1.4444,2,2,12.0,226.66666666666663,0,433,5,27,30,10,0,0,0,0,0,21926,21926,21926,21926,21926,3019,21926,21926,0,0,1,0,0,0,0,0,Low,6.073044534100405,1.791759469228055,3.4339872044851463
2010,2.0,2,5,10.0,368.0,0,116,9,4,30,12,1,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.762173934797756,2.302585092994046,3.4339872044851463
2012,1.875,4,8,10.0,313.0,0,326,49,8,45,8,0,3,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.7899601708972535,3.912023005428146,3.828641396489095
2021,3.5882,2,4,14.0,339.0,0,757,117,17,180,12,1,8,1,1,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.630683385642372,4.770684624465665,5.198497031265826
2018,1.0,2,4,5.0,138.0,0,75,0,3,15,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.330733340286331,0.0,2.772588722239781
2004,1.375,2,4,4.5,11.0,0,58,8,8,10,4,4,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,367,0,0,0,0,0,0,0,1,Low,4.07753744390572,2.1972245773362196,2.3978952727983707
2014,0.0,2,8,10.0,138.0,0,140,5,0,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.948759890378168,1.791759469228055,4.795790545596741
2012,3.0,1,4,13.0,12.75,0,288,58,10,120,10,0,0,0,0,0,2132,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,5.666426688112432,4.07753744390572,4.795790545596741
2012,1.4286,2,4,10.0,192.0,0,210,17,7,10,13,0,1,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.351858133476067,2.8903717578961645,2.3978952727983707
2007,1.0571,2,8,5.333333333333333,596.0,0,848,34,35,20,6,14,0,0,0,0,21926,21926,1689,21926,21926,21926,21926,197,0,0,0,1,0,0,0,1,Low,6.744059186311348,3.5553480614894135,3.044522437723423
2016,1.0,4,0,16.5,138.0,0,262,10,9,0,15,7,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.572154032177765,2.3978952727983707,0.0
1991,1.7938,2,4,8.307692307692308,31.0,2,4862,164,194,30,10,7,0,3,1,0,21926,21926,857,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,8.489410810403786,5.10594547390058,3.4339872044851463
1960,1.2809,2,4,7.666666666666667,141.125,0,6271,185,89,15,8,2,0,0,0,0,21926,21926,581,21926,21926,21926,160,21926,0,0,0,1,0,0,1,0,Medium,8.743850562030243,5.225746673713202,2.772588722239781
2008,1.25,4,12,6.0,138.0,0,373,8,4,45,9,4,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.924255797414532,2.1972245773362196,3.828641396489095
1971,2.5833,2,2,16.0,1693.0,0,144,23,12,120,12,0,0,1,0,0,21926,21926,21926,21926,21926,2957,21926,21926,0,0,1,0,0,0,0,0,Medium,4.976733742420574,3.1780538303479458,4.795790545596741
2020,2.4167,2,4,9.0,133.0,0,832,648,24,75,12,1,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.725033642166843,6.47543271670409,4.330733340286331
2001,1.5333,3,4,8.666666666666666,138.0,0,541,19,15,60,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.295266001439646,2.995732273553991,4.110873864173311
1980,2.0,2,2,10.0,138.0,0,199,8,6,10,8,1,0,0,0,0,21926,903,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,5.298317366548036,2.1972245773362196,2.3978952727983707
2019,2.9778,1,4,12.0,3.0,0,2536,1156,45,90,12,3,1,0,0,0,676,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,7.838737559599282,7.053585727193677,4.51085950651685
1988,1.5,1,8,5.0,96.0,0,325,18,8,20,9,5,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.786897381366708,2.9444389791664403,3.044522437723423
1989,1.625,2,8,10.0,138.0,0,563,6,8,30,7,1,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,394,0,0,0,0,0,0,0,1,Low,6.335054251498059,1.9459101490553132,3.4339872044851463
2014,1.8333,3,5,11.0,148.0,0,196,14,6,20,15,1,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.2832037287379885,2.70805020110221,3.044522437723423
2020,2.0,1,6,10.0,138.0,0,380,78,1,90,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.942799375126701,4.3694478524670215,4.51085950651685
2018,0.0,2,4,10.0,138.0,0,237,40,0,15,12,0,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.472270673671475,3.713572066704308,2.772588722239781
1988,2.866,2,2,11.0,66.33333333333333,0,2087,56,97,180,14,0,11,4,1,0,21926,21926,21926,429,21926,21926,21926,21926,1,0,0,0,0,0,0,0,Medium,7.643961949002529,4.04305126783455,5.198497031265826
2015,1.6667,2,2,13.6,272.0,0,593,53,12,30,14,0,1,0,0,1,2096,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,6.386879319362645,3.9889840465642745,3.4339872044851463
1999,2.8,1,2,12.0,378.0,0,212,11,5,180,12,1,0,0,0,0,21926,21926,21926,21926,21926,3145,21926,21926,0,0,1,0,0,0,0,0,Low,5.3612921657094255,2.4849066497880004,5.198497031265826
2015,2.0,3,5,10.0,86.0,0,79,15,1,30,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.382026634673881,2.772588722239781,3.4339872044851463
2016,1.5,2,5,6.0,138.0,0,148,23,4,20,6,6,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.003946305945459,3.1780538303479458,3.044522437723423
2019,2.3256,2,4,10.0,341.0,0,2367,685,43,60,10,0,3,0,0,1,21926,21926,385,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,High,7.769800996003896,6.530877627725885,4.110873864173311
2011,2.1429,1,1,10.0,138.0,0,255,141,7,30,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.545177444479562,4.955827057601261,3.4339872044851463
2008,1.871,2,2,12.0,668.25,0,311,113,31,60,0,0,6,4,1,0,21926,21926,21926,21926,21926,940,21926,21926,0,0,1,0,0,0,0,0,Medium,5.7430031878094825,4.736198448394496,4.110873864173311
2011,3.5,2,4,11.6,643.4285714285714,0,60,33,4,90,11,0,0,0,0,1,2299,21926,21926,21926,273,21926,21926,21926,0,1,0,0,1,0,0,0,Low,4.110873864173311,3.5263605246161616,4.51085950651685
2017,1.125,2,4,3.0,718.0,0,760,23,8,30,13,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.634633357861686,3.1780538303479458,3.4339872044851463
2016,2.4,2,4,14.0,138.0,0,67,5,5,60,14,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.219507705176107,1.791759469228055,4.110873864173311
2005,1.875,2,4,10.0,138.0,0,83,7,8,30,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.430816798843313,2.0794415416798357,3.4339872044851463
2013,2.7778,1,3,16.0,683.0,0,218,19,9,120,0,1,0,0,0,0,21926,21926,21926,21926,21926,2298,21926,21926,0,0,1,0,0,0,0,0,Medium,5.389071729816501,2.995732273553991,4.795790545596741
2009,2.0405,3,4,9.846153846153848,32.06666666666667,4,5016,838,247,60,13,0,3,0,0,0,810,21926,407,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Medium,8.520587424484253,6.732210706467206,4.110873864173311
2015,2.0,2,5,10.0,221.0,0,459,232,17,40,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.131226489483141,5.4510384535657,3.713572066704308
2015,1.0,2,4,6.0,81.0,0,136,20,4,20,6,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.919980925828125,3.044522437723423,3.044522437723423
2021,1.5,1,5,6.0,422.5,0,13,93,2,90,8,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,2.6390573296152584,4.543294782270004,4.51085950651685
2011,3.0,2,2,12.285714285714286,619.4,0,3,6,4,0,0,0,0,0,0,0,21926,1107,21926,1222,21926,21926,21926,21926,1,0,0,0,0,1,0,0,Low,1.3862943611198906,1.9459101490553132,0.0
2012,2.3571,2,4,10.5,281.0,4,1681,314,70,60,13,2,1,0,0,0,21926,21926,21926,602,21926,21926,21926,21926,1,0,0,0,0,0,0,0,Medium,7.427738840532894,5.752572638825633,4.110873864173311
1979,3.1667,2,2,15.5,99.0,0,421,38,24,180,16,0,0,1,0,0,21926,21926,21926,21926,21926,1053,21926,21926,0,0,1,0,0,0,0,0,Medium,6.045005314036012,3.6635616461296463,5.198497031265826
2018,2.6,1,5,12.0,417.0,0,276,66,5,90,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.6240175061873385,4.204692619390966,4.51085950651685
2008,1.3478,2,5,8.222222222222221,421.0,0,908,87,69,20,8,1,0,1,0,0,21926,21926,988,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.812345094177479,4.477336814478207,3.044522437723423
2007,2.0,3,5,8.0,138.0,0,54,4,1,25,0,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.007333185232471,1.6094379124341003,3.258096538021482
2020,2.4286,2,4,9.5,138.0,0,619,337,7,60,10,1,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.429719478039138,5.823045895483019,4.110873864173311
